#Solar Radiation Research Laboratory (39.74 N,105.18 W) file for 13
01:01:18:36:00,24.1214,0.3224,13.5961,0.0,0.0,0.0
01:01:18:37:00,23.9144,0.3211,12.5224,0.0,0.0,0.0
01:01:18:38:00,23.9072,0.3218,13.6811,0.0,0.0,0.0
01:01:18:39:00,23.8568,0.325,14.4439,0.0,0.0,0.0
01:01:18:40:00,23.8712,0.3187,14.0189,0.0,0.0,0.0
01:01:18:41:00,23.8892,0.3247,15.7145,0.0,0.0,0.0
01:01:18:42:00,23.6984,0.32439999999999997,13.4261,0.0,0.0,0.0
01:01:18:43:00,23.7614,0.31980000000000003,11.2786,0.0,0.0,0.0
01:01:18:44:00,23.9198,0.319,10.0908,0.0,0.0,0.0
01:01:18:45:00,23.8172,0.32049999999999995,9.894,0.0,0.0,0.0
01:01:18:46:00,23.6624,0.32289999999999996,11.1377,0.0,0.0,0.0
01:01:18:47:00,23.5526,0.32549999999999996,12.4933,0.0,0.0,0.0
01:01:18:48:00,23.5418,0.31989999999999996,14.5557,0.0,0.0,0.0
01:01:18:49:00,23.8118,0.3185,17.1841,0.0,0.0,0.0
01:01:18:50:00,24.071,0.3079,16.0813,0.0,0.0,0.0
01:01:18:51:00,24.3806,0.3057,14.5848,0.00926148,0.0,0.0
01:01:18:52:00,24.5552,0.3044,15.9695,0.015317073,0.0,0.0
01:01:18:53:00,24.5246,0.308,12.6051,0.004274515,0.0,0.0
01:01:18:54:00,24.3932,0.311,12.9161,0.002493436,0.0,0.0
01:01:18:55:00,24.2276,0.3143,12.9742,0.0,0.0,0.0
01:01:18:56:00,24.1376,0.3171,15.3767,0.0,0.0,0.0
01:01:18:57:00,24.0224,0.3196,15.2067,0.0,0.0,0.0
01:01:18:58:00,24.0044,0.3196,13.482,0.0,0.0,0.0
01:01:18:59:00,23.8568,0.3184,12.8042,0.0,0.0,0.0
01:01:19:00:00,23.8154,0.3182,12.7483,0.0,0.0,0.0
01:01:19:01:00,23.7668,0.3154,16.5914,0.0,0.0,0.0
01:01:19:02:00,23.7722,0.3201,17.5242,0.0,0.0,0.0
01:01:19:03:00,23.6462,0.3175,15.2335,0.0,0.0,0.0
01:01:19:04:00,23.846,0.3157,16.6764,0.0,0.0,0.0
01:01:19:05:00,23.8964,0.31670000000000004,15.2917,0.0,0.0,0.0
01:01:19:06:00,23.8244,0.3175,12.4933,0.0,0.0,0.0
01:01:19:07:00,23.8298,0.3165,12.5224,0.0,0.0,0.0
01:01:19:08:00,23.9144,0.3125,15.7995,0.0,0.0,0.0
01:01:19:09:00,23.963,0.312,19.7521,0.0,0.0,0.0
01:01:19:10:00,24.0386,0.3151,20.1548,0.0,0.0,0.0
01:01:19:11:00,24.0764,0.3129,17.6092,0.0,0.0,0.0
01:01:19:12:00,24.1286,0.3128,16.2513,0.0,0.0,0.0
01:01:19:13:00,24.278,0.3061,14.8108,0.0,0.0,0.0
01:01:19:14:00,24.3446,0.3157,21.139,0.0,0.0,0.0
01:01:19:15:00,24.1286,0.3134,18.7455,0.0,0.0,0.0
01:01:19:16:00,24.1736,0.31379999999999997,15.3185,0.0,0.0,0.0
01:01:19:17:00,24.134,0.3164,18.0073,0.0,0.0,0.0
01:01:19:18:00,24.08,0.3161,18.0073,0.0,0.0,0.0
01:01:19:19:00,24.1214,0.3178,17.6919,0.0,0.0,0.0
01:01:19:20:00,24.017,0.317,19.4837,0.0,0.0,0.0
01:01:19:21:00,24.098,0.3196,19.0811,0.0,0.0,0.0
01:01:19:22:00,24.0008,0.3271,19.7074,0.0,0.0,0.0
01:01:19:23:00,23.9018,0.3212,21.3627,0.0,0.0,0.0
01:01:19:24:00,23.9288,0.33030000000000004,20.8482,0.0,0.0,0.0
01:01:19:25:00,23.7848,0.3265,18.9692,0.0,0.0,0.0
01:01:19:26:00,23.927,0.3239,17.1841,0.0,0.0,0.0
01:01:19:27:00,23.945,0.3268,15.7995,0.0,0.0,0.0
01:01:19:28:00,23.8874,0.32299999999999995,17.8619,0.0,0.0,0.0
01:01:19:29:00,23.8928,0.3287,20.6917,0.0,0.0,0.0
01:01:19:30:00,23.8208,0.3239,17.985,0.0,0.0,0.0
01:01:19:31:00,23.9288,0.32789999999999997,16.5914,0.0,0.0,0.0
01:01:19:32:00,23.8118,0.33,16.5623,0.0,0.0,0.0
01:01:19:33:00,23.6984,0.3297,17.9179,0.0,0.0,0.0
01:01:19:34:00,23.7038,0.3326,21.8549,0.0,0.0,0.0
01:01:19:35:00,23.6714,0.33149999999999996,20.9377,0.0,0.0,0.0
01:01:19:36:00,23.6714,0.3335,18.2534,0.0,0.0,0.0
01:01:19:37:00,23.5742,0.336,18.3652,0.0,0.0,0.0
01:01:19:38:00,23.5526,0.33140000000000003,20.4009,0.0,0.0,0.0
01:01:19:39:00,23.6678,0.3284,19.2153,0.0,0.0,0.0
01:01:19:40:00,23.8028,0.327,19.2824,0.0,0.0,0.0
01:01:19:41:00,23.873,0.32630000000000003,17.5801,0.0,0.0,0.0
01:01:19:42:00,23.9288,0.3274,18.3205,0.0,0.0,0.0
01:01:19:43:00,23.927,0.3226,19.2824,0.0,0.0,0.0
01:01:19:44:00,24.0494,0.3166,17.2691,0.0,0.0,0.0
01:01:19:45:00,24.251,0.316,16.7614,0.0,0.0,0.0
01:01:19:46:00,24.107,0.3233,16.3363,0.0,0.0,0.0
01:01:19:47:00,23.9018,0.32539999999999997,14.133,0.0,0.0,0.0
01:01:19:48:00,23.7902,0.32530000000000003,12.9742,0.0,0.0,0.0
01:01:19:49:00,23.7614,0.3251,14.2448,0.0,0.0,0.0
01:01:19:50:00,23.7182,0.3284,17.0991,0.0,0.0,0.0
01:01:19:51:00,23.6552,0.33149999999999996,16.2245,0.0,0.0,0.0
01:01:19:52:00,23.5472,0.32939999999999997,14.9808,0.0,0.0,0.0
01:01:19:53:00,23.5652,0.3307,18.656,0.0,0.0,0.0
01:01:19:54:00,23.6318,0.3264,15.1776,0.0,0.0,0.0
01:01:19:55:00,23.7272,0.32880000000000004,15.6295,0.0,0.0,0.0
01:01:19:56:00,23.6714,0.32439999999999997,14.4439,0.0,0.0,0.0
01:01:19:57:00,23.846,0.31739999999999996,15.3185,0.0,0.0,0.0
01:01:19:58:00,23.9414,0.3191,16.0813,0.0,0.0,0.0
01:01:19:59:00,24.0476,0.3165,18.7903,0.0,0.0,0.0
01:01:20:00:00,23.981,0.32130000000000003,17.2691,0.0,0.0,0.0
01:01:20:01:00,24.008,0.3188,19.8416,0.0,0.0,0.0
01:01:20:02:00,24.0584,0.3194,17.4951,0.0,0.0,0.0
01:01:20:03:00,24.0476,0.3239,18.0521,0.0,0.0,0.0
01:01:20:04:00,23.936,0.3204,16.9582,0.0,0.0,0.0
01:01:20:05:00,24.0476,0.3161,19.3495,0.0,0.0,0.0
01:01:20:06:00,24.1736,0.3155,17.7501,0.0,0.0,0.0
01:01:20:07:00,24.1106,0.31670000000000004,15.7145,0.0,0.0,0.0
01:01:20:08:00,23.972,0.319,17.9402,0.0,0.0,0.0
01:01:20:09:00,24.0008,0.3166,16.1663,0.0,0.0,0.0
01:01:20:10:00,24.0764,0.31739999999999996,15.9136,0.0,0.0,0.0
01:01:20:11:00,24.0386,0.32049999999999995,14.4998,0.0,0.0,0.0
01:01:20:12:00,23.9198,0.3223,15.6295,0.0,0.0,0.0
01:01:20:13:00,23.9864,0.3189,15.4035,0.0,0.0,0.0
01:01:20:14:00,24.0188,0.318,14.4707,0.0,0.0,0.0
01:01:20:15:00,23.9828,0.3184,15.3476,0.0,0.0,0.0
01:01:20:16:00,23.9558,0.3211,17.551,0.0,0.0,0.0
01:01:20:17:00,23.7128,0.3289,17.721,0.0,0.0,0.0
01:01:20:18:00,23.4788,0.33240000000000003,17.381,0.0,0.0,0.0
01:01:20:19:00,23.3618,0.33399999999999996,16.7882,0.0,0.0,0.0
01:01:20:20:00,23.4086,0.3243,16.2804,0.0,0.0,0.0
01:01:20:21:00,23.6732,0.3256,19.4166,0.0,0.0,0.0
01:01:20:22:00,23.7308,0.3247,20.2443,0.0,0.0,0.0
01:01:20:23:00,23.6048,0.33159999999999995,18.1192,0.0,0.0,0.0
01:01:20:24:00,23.3978,0.33490000000000003,16.3654,0.0,0.0,0.0
01:01:20:25:00,23.3132,0.3306,14.7258,0.0,0.0,0.0
01:01:20:26:00,23.4428,0.3256,14.4439,0.0,0.0,0.0
01:01:20:27:00,23.5202,0.3264,17.5801,0.0,0.0,0.0
01:01:20:28:00,23.5058,0.32909999999999995,18.0297,0.0,0.0,0.0
01:01:20:29:00,23.4572,0.3308,19.7074,0.0,0.0,0.0
01:01:20:30:00,23.4716,0.3306,13.7079,0.0,0.0,0.0
01:01:20:31:00,23.4032,0.331,13.737,0.0,0.0,0.0
01:01:20:32:00,23.3726,0.3297,17.4392,0.0,0.0,0.0
01:01:20:33:00,23.4338,0.33140000000000003,19.4837,0.0,0.0,0.0
01:01:20:34:00,23.4716,0.3346,20.9601,0.0,0.0,0.0
01:01:20:35:00,23.4032,0.3368,19.9758,0.0,0.0,0.0
01:01:20:36:00,23.4032,0.33140000000000003,17.1551,0.0,0.0,0.0
01:01:20:37:00,23.5382,0.3284,16.6764,0.0,0.0,0.0
01:01:20:38:00,23.5382,0.3311,15.2335,0.0,0.0,0.0
01:01:20:39:00,23.5382,0.3265,12.1824,0.0,0.0,0.0
01:01:20:40:00,23.5058,0.3336,15.7704,0.0,0.0,0.0
01:01:20:41:00,23.2772,0.3368,17.9179,0.0,0.0,0.0
01:01:20:42:00,23.3618,0.33509999999999995,18.6337,0.0,0.0,0.0
01:01:20:43:00,23.3996,0.34,21.2733,0.0,0.0,0.0
01:01:20:44:00,23.3456,0.33770000000000006,21.139,0.0,0.0,0.0
01:01:20:45:00,23.324,0.3396,20.8482,0.0,0.0,0.0
01:01:20:46:00,23.4068,0.33649999999999997,18.8574,0.0,0.0,0.0
01:01:20:47:00,23.3762,0.33770000000000006,17.2132,0.0,0.0,0.0
01:01:20:48:00,23.4338,0.3306,18.5889,0.0,0.0,0.0
01:01:20:49:00,23.4698,0.33799999999999997,19.864,0.0,0.0,0.0
01:01:20:50:00,23.3618,0.3367,18.3429,0.0,0.0,0.0
01:01:20:51:00,23.4896,0.3362,19.2377,0.0,0.0,0.0
01:01:20:52:00,23.5832,0.3332,17.636,0.0,0.0,0.0
01:01:20:53:00,23.6192,0.3323,20.0206,0.0,0.0,0.0
01:01:20:54:00,23.5688,0.33409999999999995,16.7882,0.0,0.0,0.0
01:01:20:55:00,23.5256,0.33759999999999996,18.7679,0.0,0.0,0.0
01:01:20:56:00,23.4536,0.3394,15.2067,0.0,0.0,0.0
01:01:20:57:00,23.4176,0.3379,17.806,0.0,0.0,0.0
01:01:20:58:00,23.4752,0.33909999999999996,17.8351,0.0,0.0,0.0
01:01:20:59:00,23.2826,0.3456,20.2443,0.0,0.0,0.0
01:01:21:00:00,23.1746,0.34090000000000004,16.1663,0.0,0.0,0.0
01:01:21:01:00,23.3582,0.3448,16.9023,0.0,0.0,0.0
01:01:21:02:00,23.3906,0.3375,15.2335,0.0,0.0,0.0
01:01:21:03:00,23.5076,0.3358,14.2739,0.0,0.0,0.0
01:01:21:04:00,23.5688,0.3398,13.7079,0.0,0.0,0.0
01:01:21:05:00,23.4122,0.33899999999999997,13.567,0.0,0.0,0.0
01:01:21:06:00,23.324,0.3404,19.1034,0.0,0.0,0.0
01:01:21:07:00,23.2106,0.34020000000000006,21.1614,0.0,0.0,0.0
01:01:21:08:00,23.3276,0.3385,16.7323,0.0,0.0,0.0
01:01:21:09:00,23.3798,0.3404,16.7882,0.0,0.0,0.0
01:01:21:10:00,23.3618,0.3418,17.7769,0.0,0.0,0.0
01:01:21:11:00,23.3672,0.3429,16.0813,0.0,0.0,0.0
01:01:21:12:00,23.315,0.34380000000000005,18.7903,0.0,0.0,0.0
01:01:21:13:00,23.3726,0.34090000000000004,18.2758,0.0,0.0,0.0
01:01:21:14:00,23.4266,0.34020000000000006,15.8554,0.0,0.0,0.0
01:01:21:15:00,23.4968,0.34130000000000005,15.2335,0.0,0.0,0.0
01:01:21:16:00,23.5112,0.34149999999999997,13.822,0.0,0.0,0.0
01:01:21:17:00,23.4428,0.34119999999999995,19.3048,0.0,0.0,0.0
01:01:21:18:00,23.4788,0.33909999999999996,19.5956,0.0,0.0,0.0
01:01:21:19:00,23.5328,0.34009999999999996,18.0297,0.0,0.0,0.0
01:01:21:20:00,23.5814,0.3404,19.7298,0.0,0.0,0.0
01:01:21:21:00,23.5256,0.3439,22.5036,0.0,0.0,0.0
01:01:21:22:00,23.3942,0.34850000000000003,19.4837,0.0,0.0,0.0
01:01:21:23:00,23.3042,0.3467,15.9695,0.0,0.0,0.0
01:01:21:24:00,23.4068,0.33909999999999996,19.0587,0.0,0.0,0.0
01:01:21:25:00,23.5328,0.34130000000000005,18.231,0.0,0.0,0.0
01:01:21:26:00,23.4212,0.3423,18.9916,0.0,0.0,0.0
01:01:21:27:00,23.3672,0.34340000000000004,17.2401,0.0,0.0,0.0
01:01:21:28:00,23.3978,0.3404,15.4885,0.0,0.0,0.0
01:01:21:29:00,23.4248,0.34340000000000004,17.1841,0.0,0.0,0.0
01:01:21:30:00,23.4212,0.3369,16.0545,0.0,0.0,0.0
01:01:21:31:00,23.5904,0.33630000000000004,14.3298,0.0,0.0,0.0
01:01:21:32:00,23.6552,0.3328,11.7305,0.0,0.0,0.0
01:01:21:33:00,23.7092,0.3317,12.5224,0.0,0.0,0.0
01:01:21:34:00,23.7164,0.3328,14.1598,0.0,0.0,0.0
01:01:21:35:00,23.6408,0.33380000000000004,13.9339,0.0,0.0,0.0
01:01:21:36:00,23.5058,0.33509999999999995,12.3233,0.0,0.0,0.0
01:01:21:37:00,23.4158,0.3347,10.7977,0.0,0.0,0.0
01:01:21:38:00,23.4248,0.3343,10.4308,0.0,0.0,0.0
01:01:21:39:00,23.4356,0.335,10.0058,0.0,0.0,0.0
01:01:21:40:00,23.3762,0.3335,9.158,0.0,0.0,0.0
01:01:21:41:00,23.3492,0.3342,9.809,0.0,0.0,0.0
01:01:21:42:00,23.3492,0.33380000000000004,10.2049,0.0,0.0,0.0
01:01:21:43:00,23.3366,0.3336,11.8155,0.0,0.0,0.0
01:01:21:44:00,23.3888,0.3312,11.4486,0.0,0.0,0.0
01:01:21:45:00,23.4968,0.3312,11.2496,0.0,0.0,0.0
01:01:21:46:00,23.3708,0.33549999999999996,13.5111,0.0,0.0,0.0
01:01:21:47:00,23.2412,0.33409999999999995,12.8601,0.0,0.0,0.0
01:01:21:48:00,23.2466,0.33520000000000005,10.4018,0.0,0.0,0.0
01:01:21:49:00,23.2196,0.3367,10.1758,0.0,0.0,0.0
01:01:21:50:00,23.081,0.33390000000000003,10.1758,0.0,0.0,0.0
01:01:21:51:00,23.279,0.33240000000000003,12.7751,0.0,0.0,0.0
01:01:21:52:00,23.288,0.33149999999999996,10.5986,0.0,0.0,0.0
01:01:21:53:00,23.3852,0.3283,11.1936,0.0,0.0,0.0
01:01:21:54:00,23.5382,0.3273,12.7483,0.0,0.0,0.0
01:01:21:55:00,23.5418,0.3259,12.4642,0.0,0.0,0.0
01:01:21:56:00,23.6192,0.3246,9.9499,0.0,0.0,0.0
01:01:21:57:00,23.6282,0.32380000000000003,11.4196,0.0,0.0,0.0
01:01:21:58:00,23.7488,0.3221,10.6568,0.0,0.0,0.0
01:01:21:59:00,23.7434,0.324,12.1264,0.0,0.0,0.0
01:01:22:00:00,23.7182,0.3221,11.1377,0.0,0.0,0.0
01:01:22:01:00,23.7668,0.32270000000000004,12.8892,0.0,0.0,0.0
01:01:22:02:00,23.7038,0.32630000000000003,13.3702,0.0,0.0,0.0
01:01:22:03:00,23.6768,0.3239,18.5889,0.0,0.0,0.0
01:01:22:04:00,23.8478,0.3222,15.5176,0.006411865,0.0,0.0
01:01:22:05:00,23.9774,0.3212,16.1954,0.011755101,0.0,0.0
01:01:22:06:00,23.954,0.3232,15.9404,0.01816706,0.0,0.0
01:01:22:07:00,23.9558,0.3225,13.567,0.025291375,0.0,0.0
01:01:22:08:00,24.0008,0.3249,16.3654,0.020660588,0.0,0.0
01:01:22:09:00,23.9414,0.32380000000000003,16.9582,0.012823823,0.0,0.0
01:01:22:10:00,23.9198,0.3248,16.6473,0.0,0.0,0.0
01:01:22:11:00,23.8424,0.3307,17.2401,0.0,0.0,0.0
01:01:22:12:00,23.9054,0.3243,17.3251,0.003205886,0.0,0.0
01:01:22:13:00,24.0746,0.324,18.4771,0.018166874,0.0,0.0
01:01:22:14:00,24.3536,0.3207,17.636,0.033484133,0.0,0.0
01:01:22:15:00,24.3032,0.3287,19.9535,0.022441481,0.0,0.0
01:01:22:16:00,24.0926,0.3276,14.8958,0.009974023,0.0,0.0
01:01:22:17:00,24.2906,0.31489999999999996,14.9517,0.015317259,0.0,0.0
01:01:22:18:00,24.431,0.3186,15.4035,0.016742159,0.0,0.0
01:01:22:19:00,24.4652,0.31679999999999997,17.8619,0.01139883,0.0,0.0
01:01:22:20:00,24.4166,0.31420000000000003,18.0968,0.006055594,0.0,0.0
01:01:22:21:00,24.5678,0.30920000000000003,17.2132,0.004630786,0.0,0.0
01:01:22:22:00,24.6632,0.3104,17.4951,0.002493529,0.0,0.0
01:01:22:23:00,24.8072,0.3044,13.9339,0.011755009,0.0,0.0
01:01:22:24:00,24.9278,0.305,15.1217,0.013892266,0.0,0.0
01:01:22:25:00,24.9404,0.30579999999999996,15.5736,0.008905301,0.0,0.0
01:01:22:26:00,24.962,0.306,15.7995,0.012467459,0.0,0.0
01:01:22:27:00,24.8738,0.3132,16.2513,0.006411865,0.0,0.0
01:01:22:28:00,24.8162,0.3084,15.9136,0.0,0.0,0.0
01:01:22:29:00,24.8594,0.3105,13.7639,0.0,0.0,0.0
01:01:22:30:00,24.8738,0.30820000000000003,14.4148,0.0,0.0,0.0
01:01:22:31:00,24.8702,0.3105,13.4529,0.0,0.0,0.0
01:01:22:32:00,24.8558,0.31379999999999997,15.9136,0.0,0.0,0.0
01:01:22:33:00,24.8432,0.31329999999999997,19.1705,0.0,0.0,0.0
01:01:22:34:00,24.9638,0.3078,18.7455,0.0,0.0,0.0
01:01:22:35:00,25.0088,0.3096,14.1889,0.0,0.0,0.0
01:01:22:36:00,24.9998,0.3136,16.3073,0.0,0.0,0.0
01:01:22:37:00,24.8162,0.3152,16.7614,0.0,0.0,0.0
01:01:22:38:00,24.7802,0.3155,13.2561,0.0,0.0,0.0
01:01:22:39:00,24.6866,0.3209,13.652,0.0,0.0,0.0
01:01:22:40:00,24.5498,0.3215,14.9517,0.0,0.0,0.0
01:01:22:41:00,24.44,0.3212,16.0254,0.0,0.0,0.0
01:01:22:42:00,24.5876,0.3153,14.1598,0.0,0.0,0.0
01:01:22:43:00,24.6596,0.31579999999999997,13.8489,0.0,0.0,0.0
01:01:22:44:00,24.6866,0.3159,13.2852,0.0,0.0,0.0
01:01:22:45:00,24.5948,0.3212,13.878,0.0,0.0,0.0
01:01:22:46:00,24.4022,0.3258,12.8042,0.0,0.0,0.0
01:01:22:47:00,24.386,0.3196,13.6811,0.0,0.0,0.0
01:01:22:48:00,24.6812,0.3201,13.3411,0.0,0.0,0.0
01:01:22:49:00,24.7082,0.3157,12.7483,0.0,0.0,0.0
01:01:22:50:00,24.8144,0.3164,12.6342,0.0,0.0,0.0
01:01:22:51:00,24.7964,0.3151,12.4083,0.0,0.0,0.0
01:01:22:52:00,24.9224,0.3119,14.218,0.0,0.0,0.0
01:01:22:53:00,25.0628,0.3134,13.907,0.001781079,0.0,0.0
01:01:22:54:00,25.0304,0.3175,11.9564,0.001068629,0.0,0.0
01:01:22:55:00,24.9098,0.32,12.1824,0.0,0.0,0.0
01:01:22:56:00,24.8072,0.322,12.6051,0.0,0.0,0.0
01:01:22:57:00,24.9008,0.32299999999999995,11.8155,0.0,0.0,0.0
01:01:22:58:00,24.9944,0.3173,13.963,0.0,0.0,0.0
01:01:22:59:00,25.0358,0.321,14.4439,0.0,0.0,0.0
01:01:23:00:00,25.016,0.32049999999999995,12.4933,0.0,0.0,0.0
01:01:23:01:00,25.0538,0.3234,14.1039,0.0,0.0,0.0
01:01:23:02:00,25.0268,0.32270000000000004,13.7079,0.0,0.0,0.0
01:01:23:03:00,25.0844,0.326,15.7995,0.0,0.0,0.0
01:01:23:04:00,25.0268,0.3273,18.2534,0.0,0.0,0.0
01:01:23:05:00,25.1114,0.3273,14.4148,0.0,0.0,0.0
01:01:23:06:00,25.2554,0.3239,13.1711,0.006055594,0.0,0.0
01:01:23:07:00,25.2806,0.3309,12.9452,0.001781079,0.0,0.0
01:01:23:08:00,25.196,0.33520000000000005,14.4148,0.0,0.0,0.0
01:01:23:09:00,25.16,0.3326,11.9005,0.0,0.0,0.0
01:01:23:10:00,25.2464,0.332,14.3857,0.0,0.0,0.0
01:01:23:11:00,25.295,0.331,12.8892,0.0,0.0,0.0
01:01:23:12:00,25.3724,0.3335,11.8155,0.0,0.0,0.0
01:01:23:13:00,25.3724,0.3345,9.668,0.0,0.0,0.0
01:01:23:14:00,25.4696,0.3312,9.554,0.0014249,0.0,0.0
01:01:23:15:00,25.4426,0.3346,9.6949,0.0,0.0,0.0
01:01:23:16:00,25.4102,0.3357,10.9095,0.0,0.0,0.0
01:01:23:17:00,25.358,0.34409999999999996,11.0527,0.0,0.0,0.0
01:01:23:18:00,25.3616,0.337,11.3636,7.1245E-4,0.0,0.0
01:01:23:19:00,25.4822,0.3433,12.2964,0.008905301,0.0,0.0
01:01:23:20:00,25.4642,0.3442,15.2917,0.009974023,0.0,0.0
01:01:23:21:00,25.4786,0.34619999999999995,13.652,0.01353618,0.0,0.0
01:01:23:22:00,25.484,0.3435,13.0302,0.016742066,0.0,0.0
01:01:23:23:00,25.5776,0.33840000000000003,12.7483,0.020660588,0.0,0.0
01:01:23:24:00,25.6622,0.3425,11.9564,0.018523331,0.0,0.0
01:01:23:25:00,25.5596,0.3444,12.1824,0.013180095,0.0,0.0
01:01:23:26:00,25.52,0.3453,10.3168,0.005699508,0.0,0.0
01:01:23:27:00,25.5416,0.3443,8.3661,0.0014249,0.0,0.0
01:01:23:28:00,25.529,0.35850000000000004,7.1515,0.0,0.0,0.0
01:01:23:29:00,25.3796,0.3725,6.8137,0.0,0.0,0.0
01:01:23:30:00,25.0358,0.3655,6.1628,0.0,0.0,0.0
01:01:23:31:00,24.6578,0.3525,5.23,0.0,0.0,0.0
01:01:23:32:00,24.4832,0.3457,4.919,0.0,0.0,0.0
01:01:23:33:00,24.5552,0.3547,5.344,0.0,0.0,0.0
01:01:23:34:00,24.5246,0.37729999999999997,6.6996,0.0,0.0,0.0
01:01:23:35:00,24.3806,0.37579999999999997,6.4737,0.0,0.0,0.0
01:01:23:36:00,24.4166,0.369,7.8293,0.0,0.0,0.0
01:01:23:37:00,24.5516,0.36840000000000006,8.1984,0.0,0.0,0.0
01:01:23:38:00,24.6596,0.3472,8.2252,0.005699508,0.0,0.0
01:01:23:39:00,24.8882,0.35340000000000005,7.5765,0.013536273,0.0,0.0
01:01:23:40:00,24.9062,0.3644,8.5361,0.003918429,0.0,0.0
01:01:23:41:00,24.8468,0.36869999999999997,9.894,0.0,0.0,0.0
01:01:23:42:00,24.7712,0.3711,9.3839,0.0,0.0,0.0
01:01:23:43:00,24.6542,0.3779,8.3952,0.0,0.0,0.0
01:01:23:44:00,24.5768,0.3784,7.4624,0.0,0.0,0.0
01:01:23:45:00,24.5156,0.3778,7.5474,0.0,0.0,0.0
01:01:23:46:00,24.5426,0.37479999999999997,6.8987,0.0,0.0,0.0
01:01:23:47:00,24.6362,0.3751,7.7734,0.0,0.0,0.0
01:01:23:48:00,24.6632,0.3796,8.4802,0.0,0.0,0.0
01:01:23:49:00,24.6326,0.38539999999999996,7.1515,0.0,0.0,0.0
01:01:23:50:00,24.6668,0.37799999999999995,6.8696,0.0,0.0,0.0
01:01:23:51:00,24.8018,0.3778,6.6996,0.0,0.0,0.0
01:01:23:52:00,24.935,0.3761,7.4065,0.007480587,0.0,0.0
01:01:23:53:00,25.0484,0.37929999999999997,6.9256,0.007124315,0.0,0.0
01:01:23:54:00,25.052,0.3893,6.6437,0.0,0.0,0.0
01:01:23:55:00,24.9098,0.3884,6.3887,0.0,0.0,0.0
01:01:23:56:00,24.8648,0.38520000000000004,7.0396,0.0,0.0,0.0
01:01:23:57:00,24.8414,0.37520000000000003,6.8406,0.0,0.0,0.0
01:01:23:58:00,25.0628,0.3638,5.57,0.001781079,0.0,0.0
01:01:23:59:00,25.1996,0.36479999999999996,5.2031,0.005699508,0.0,0.0
01:02:00:00:00,25.2554,0.3624,5.259,0.006411958,0.0,0.0
